queue_action_id,action_type,target_scope,source_residual_ids,product,contract_role,contract,period,physical_path,current_evidence,recommended_action,requires_code_change,requires_manifest_change,requires_db_write,requires_parquet_write,requires_rqdata,risk_level,rollback_method
ACT-5babb4998b16b742,rebuild_derived_period_from_1m,sa:60m:2019-12-06:2026-07-10,"[""RES-7f1ed45ae34bc8ea""]",sa,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-12-06"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-6f7aa9a649f82ce6,rebuild_derived_period_from_1m,sc:15m:2018-03-26:2026-07-10,"[""RES-a925af436645c959""]",sc,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2018-03-26"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-25db8a6a61a54396,rebuild_derived_period_from_1m,sc:30m:2018-03-26:2026-07-10,"[""RES-1fb316067c51a7a8""]",sc,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2018-03-26"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-c10fa8eb04141010,rebuild_derived_period_from_1m,sc:5m:2018-03-26:2026-07-10,"[""RES-f8841050b0bf26d8""]",sc,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2018-03-26"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-566356c55114d4b0,rebuild_derived_period_from_1m,sc:60m:2018-03-26:2026-07-10,"[""RES-cea1255c8fd2111b""]",sc,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2018-03-26"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-e2557876fc671f15,rebuild_derived_period_from_1m,sf:15m:2014-08-08:2026-07-10,"[""RES-118f97e585064a52""]",sf,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2014-08-08"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-2e090a34dc83cc17,rebuild_derived_period_from_1m,sf:30m:2014-08-08:2026-07-10,"[""RES-81f1c9e803131a27""]",sf,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2014-08-08"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-7d9c128ec147c6e7,rebuild_derived_period_from_1m,sf:5m:2014-08-08:2026-07-10,"[""RES-91a6ecef79558212""]",sf,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2014-08-08"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-311a37902bdd91ed,rebuild_derived_period_from_1m,sf:60m:2014-08-08:2026-07-10,"[""RES-9a904bd8e33ac8b5""]",sf,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2014-08-08"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-37af800b19b4f529,rebuild_derived_period_from_1m,sm:15m:2014-08-08:2026-07-10,"[""RES-e3fc69c69a927868""]",sm,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2014-08-08"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-3d0b50420f63858d,rebuild_derived_period_from_1m,sm:30m:2014-08-08:2026-07-10,"[""RES-f4b0a289b7425e33""]",sm,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2014-08-08"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-03ba762f4bad4376,rebuild_derived_period_from_1m,sm:5m:2014-08-08:2026-07-10,"[""RES-b69d85440e0c4ff6""]",sm,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2014-08-08"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-eda41827bbf43386,rebuild_derived_period_from_1m,sm:60m:2014-08-08:2026-07-10,"[""RES-83f2e0427745d48d""]",sm,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2014-08-08"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-d3988446369f42f5,rebuild_derived_period_from_1m,sn:15m:2015-03-27:2026-07-10,"[""RES-8943eb99d849b0c4""]",sn,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2015-03-27"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-74c85078363f3243,rebuild_derived_period_from_1m,sn:30m:2015-03-27:2026-07-10,"[""RES-c246f986ec994668""]",sn,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2015-03-27"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-ed61099503519555,rebuild_derived_period_from_1m,sn:5m:2015-03-27:2026-07-10,"[""RES-c65f4b9f8cc72250""]",sn,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2015-03-27"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-45827f0678396763,rebuild_derived_period_from_1m,sn:60m:2015-03-27:2026-07-10,"[""RES-11aa3def44f5b3c1""]",sn,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2015-03-27"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-0020d690c76e710e,rebuild_derived_period_from_1m,sp:15m:2018-11-27:2026-07-10,"[""RES-f71f3d4f05835682""]",sp,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2018-11-27"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-07d2c0af26c7c0c1,rebuild_derived_period_from_1m,sp:30m:2018-11-27:2026-07-10,"[""RES-71a4103c2aa09bbc""]",sp,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2018-11-27"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-74dd52966d5fc88f,rebuild_derived_period_from_1m,sp:5m:2018-11-27:2026-07-10,"[""RES-1fe8f6567d57456f""]",sp,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2018-11-27"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-911c9f5203e2189e,rebuild_derived_period_from_1m,sp:60m:2018-11-27:2026-07-10,"[""RES-e98bc4d3108ffb1b""]",sp,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2018-11-27"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-2e05f37d7fcf708e,rebuild_derived_period_from_1m,sr:15m:2010-01-04:2026-07-10,"[""RES-61bc34a236643cce""]",sr,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-a7c4934977dde485,rebuild_derived_period_from_1m,sr:30m:2010-01-04:2026-07-10,"[""RES-5bd83300b93801b8""]",sr,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-0ede6c620722f689,rebuild_derived_period_from_1m,sr:5m:2010-01-04:2026-07-10,"[""RES-178a248d40e71757""]",sr,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-22faf445939b9048,rebuild_derived_period_from_1m,sr:60m:2010-01-04:2026-07-10,"[""RES-f6ed1e57e612a071""]",sr,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-3d6fac1cc921d806,rebuild_derived_period_from_1m,ss:15m:2019-09-25:2026-07-10,"[""RES-4f1296c5ee57c570""]",ss,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-09-25"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-125f337291945e3b,rebuild_derived_period_from_1m,ss:30m:2019-09-25:2026-07-10,"[""RES-a4f60c58cb3ca47a""]",ss,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-09-25"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-96468d08a19f5a9d,rebuild_derived_period_from_1m,ss:5m:2019-09-25:2026-07-10,"[""RES-b1b7657bad79dba5""]",ss,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-09-25"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-a3fbc4d378cca927,rebuild_derived_period_from_1m,ss:60m:2019-09-25:2026-07-10,"[""RES-9bdf349821e08f87""]",ss,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-09-25"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-92a94673495dda1d,rebuild_derived_period_from_1m,t:15m:2015-03-20:2026-07-10,"[""RES-7d15220deb9494b2""]",t,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2015-03-20"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-32c682b7a5acd20d,rebuild_derived_period_from_1m,t:30m:2015-03-20:2026-07-10,"[""RES-852e61f57e90c04d""]",t,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2015-03-20"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-a96b990f19a5c89a,rebuild_derived_period_from_1m,t:5m:2015-03-20:2026-07-10,"[""RES-ef9d2a00a2614ae1""]",t,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2015-03-20"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-3716b22eb685a244,rebuild_derived_period_from_1m,t:60m:2015-03-20:2026-07-10,"[""RES-f0873bbbc1897c0d""]",t,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2015-03-20"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-de4bfe181ba36584,rebuild_derived_period_from_1m,ta:15m:2010-01-04:2026-07-10,"[""RES-ad5a2c5ce3bf71c6""]",ta,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-4329da238ffe4288,rebuild_derived_period_from_1m,ta:30m:2010-01-04:2026-07-10,"[""RES-8adb066fabf9ec47""]",ta,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-d7be1862c6f99b39,rebuild_derived_period_from_1m,ta:5m:2010-01-04:2026-07-10,"[""RES-3da2c983ba03f12d""]",ta,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-e042867359ebeea4,rebuild_derived_period_from_1m,ta:60m:2010-01-04:2026-07-10,"[""RES-02e834d3f120c5ef""]",ta,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-77435ac3ba0f8f1e,rebuild_derived_period_from_1m,tf:15m:2013-09-06:2026-07-10,"[""RES-284e3a34ac42794d""]",tf,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2013-09-06"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-280e187ab3fd1963,rebuild_derived_period_from_1m,tf:30m:2013-09-06:2026-07-10,"[""RES-12c2bf777b5b31a2""]",tf,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2013-09-06"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-a30a2427d894a3b1,rebuild_derived_period_from_1m,tf:5m:2013-09-06:2026-07-10,"[""RES-ca3cdd56b9f588a2""]",tf,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2013-09-06"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-d375db82e55495a3,rebuild_derived_period_from_1m,tf:60m:2013-09-06:2026-07-10,"[""RES-3e2b6f376c22b9ad""]",tf,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2013-09-06"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-694bf611386a65f9,rebuild_derived_period_from_1m,ts:15m:2018-08-17:2026-07-10,"[""RES-ffa17104b91298f3""]",ts,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2018-08-17"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-02e3df4d2afd379a,rebuild_derived_period_from_1m,ts:30m:2018-08-17:2026-07-10,"[""RES-2316a71faee3d502""]",ts,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2018-08-17"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-c94c4cb437237701,rebuild_derived_period_from_1m,ts:5m:2018-08-17:2026-07-10,"[""RES-89b042264e5a92f2""]",ts,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2018-08-17"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-a1375b289ce5c28c,rebuild_derived_period_from_1m,ts:60m:2018-08-17:2026-07-10,"[""RES-0945a621f013f2b1""]",ts,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2018-08-17"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-7cebfcbe4951bd01,rebuild_derived_period_from_1m,ur:15m:2019-08-09:2026-07-10,"[""RES-fa575affd6638e73""]",ur,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-08-09"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-c6db73eead7016d4,rebuild_derived_period_from_1m,ur:30m:2019-08-09:2026-07-10,"[""RES-ba159fefcafcd780""]",ur,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-08-09"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-6126d2dbf3e9b95f,rebuild_derived_period_from_1m,ur:5m:2019-08-09:2026-07-10,"[""RES-d6e8fb07b16a819b""]",ur,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-08-09"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-b6e4e56631cfae40,rebuild_derived_period_from_1m,ur:60m:2019-08-09:2026-07-10,"[""RES-550b31fbf421d174""]",ur,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2019-08-09"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-b0e94faf8ac082dd,rebuild_derived_period_from_1m,v:15m:2010-01-04:2026-07-10,"[""RES-e4bed42e4dc95d01""]",v,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-beab58752730a781,rebuild_derived_period_from_1m,v:30m:2010-01-04:2026-07-10,"[""RES-e506dea0406f7aa9""]",v,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-870c0ea42c761181,rebuild_derived_period_from_1m,v:5m:2010-01-04:2026-07-10,"[""RES-3ea09df37388d3ec""]",v,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-e173e32e87f72e1d,rebuild_derived_period_from_1m,v:60m:2010-01-04:2026-07-10,"[""RES-e0721c5f09d80709""]",v,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-8b8f9914d2760b4b,rebuild_derived_period_from_1m,wh:15m:2012-07-24:2026-07-10,"[""RES-2163d3ba7536713c""]",wh,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-07-24"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-6f86b8336df235d3,rebuild_derived_period_from_1m,wh:30m:2012-07-24:2026-07-10,"[""RES-7368eff7b392e4ad""]",wh,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-07-24"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-c3e7f83398ba7abc,rebuild_derived_period_from_1m,wh:5m:2012-07-24:2026-07-10,"[""RES-ffba7cb26886a932""]",wh,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-07-24"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-04f789e24cf29723,rebuild_derived_period_from_1m,wh:60m:2012-07-24:2026-07-10,"[""RES-2b033df417ddb847""]",wh,dominant_main,,60m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2012-07-24"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-3cb97d0be4ae267b,rebuild_derived_period_from_1m,wr:15m:2010-01-04:2026-07-10,"[""RES-0147ea6f22dbffb8""]",wr,dominant_main,,15m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-2f48166889dffb82,rebuild_derived_period_from_1m,wr:30m:2010-01-04:2026-07-10,"[""RES-2e0046024896a814""]",wr,dominant_main,,30m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
ACT-75dbbffdc9c38879,rebuild_derived_period_from_1m,wr:5m:2010-01-04:2026-07-10,"[""RES-299fa98022f3ae75""]",wr,dominant_main,,5m,,"{""expected_end"":""2026-07-10"",""expected_start"":""2010-01-04"",""observed_start"":""2020-01-02"",""source_role"":""derived_from_1m""}",Build the missing derived interval locally from canonical 1m and version all Parquet/manifest/DB outputs.,false,true,true,true,false,high,Remove only the newly versioned derived outputs and restore manifest/DB snapshots.
