product,contract_role,period,source_role,listing_start,provider_authoritative_start,provider_metadata_support,physical_min,target_start,target_end,boundary_status,boundary_reason,physical_coverage,registration,quality,reference_metadata,evidence_path_count,identity_conflict,physical_path_count,manifest_record_count,db_record_count,checksum_status_counts,profile_eligibility_statuses,residual_reasons,recommended_next_task
sf,dominant_main,1m,direct,2014-08-08,,absent,2014-08-08,2014-08-08,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,3,2,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sf,dominant_main,1w,direct,2014-08-08,,absent,2014-08-08,2014-08-08,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,5,1,"{""declared_conflict"": 1, ""matched"": 4}","[""blocked""]","[""reference_metadata=gap"", ""checksum_failure""]",B2-04A-residual-triage
sf,dominant_main,30m,derived_from_1m,2014-08-08,,absent,2020-01-02,2014-08-08,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sf,dominant_main,5m,derived_from_1m,2014-08-08,,absent,2020-01-02,2014-08-08,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sf,dominant_main,60m,derived_from_1m,2014-08-08,,absent,2020-01-02,2014-08-08,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sh,dominant_main,15m,derived_from_1m,2023-09-15,,absent,2023-09-15,2023-09-15,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sh,dominant_main,1d,derived_from_1m,2023-09-15,,absent,2023-09-15,2023-09-15,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sh,dominant_main,1d,direct,2023-09-15,,absent,2023-09-15,2023-09-15,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sh,dominant_main,1m,direct,2023-09-15,,absent,2023-09-15,2023-09-15,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sh,dominant_main,1w,direct,2023-09-15,,absent,2023-09-15,2023-09-15,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sh,dominant_main,30m,derived_from_1m,2023-09-15,,absent,2023-09-15,2023-09-15,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sh,dominant_main,5m,derived_from_1m,2023-09-15,,absent,2023-09-15,2023-09-15,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sh,dominant_main,60m,derived_from_1m,2023-09-15,,absent,2023-09-15,2023-09-15,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
si,dominant_main,15m,derived_from_1m,2022-12-22,,absent,2022-12-22,2022-12-22,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
si,dominant_main,1d,derived_from_1m,2022-12-22,,absent,2022-12-22,2022-12-22,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
si,dominant_main,1d,direct,2022-12-22,,absent,2022-12-22,2022-12-22,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
si,dominant_main,1m,direct,2022-12-22,,absent,2022-12-22,2022-12-22,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
si,dominant_main,1w,direct,2022-12-22,,absent,2022-12-23,2022-12-23,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
si,dominant_main,30m,derived_from_1m,2022-12-22,,absent,2022-12-22,2022-12-22,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
si,dominant_main,5m,derived_from_1m,2022-12-22,,absent,2022-12-22,2022-12-22,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
si,dominant_main,60m,derived_from_1m,2022-12-22,,absent,2022-12-22,2022-12-22,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sm,dominant_main,15m,derived_from_1m,2014-08-08,,absent,2020-01-02,2014-08-08,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sm,dominant_main,1d,derived_from_1m,2014-08-08,,absent,2014-08-08,2014-08-08,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sm,dominant_main,1d,direct,2014-08-08,,absent,2014-08-08,2014-08-08,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sm,dominant_main,1m,direct,2014-08-08,,absent,2014-08-08,2014-08-08,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,3,2,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sm,dominant_main,1w,direct,2014-08-08,,absent,2014-08-08,2014-08-08,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,5,1,"{""declared_conflict"": 1, ""matched"": 4}","[""blocked""]","[""reference_metadata=gap"", ""checksum_failure""]",B2-04A-residual-triage
sm,dominant_main,30m,derived_from_1m,2014-08-08,,absent,2020-01-02,2014-08-08,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sm,dominant_main,5m,derived_from_1m,2014-08-08,,absent,2020-01-02,2014-08-08,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sm,dominant_main,60m,derived_from_1m,2014-08-08,,absent,2020-01-02,2014-08-08,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sn,dominant_main,15m,derived_from_1m,2015-03-27,,absent,2020-01-02,2015-03-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sn,dominant_main,1d,derived_from_1m,2015-03-27,,absent,2015-03-27,2015-03-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sn,dominant_main,1d,direct,2015-03-27,,absent,2015-03-27,2015-03-27,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sn,dominant_main,1m,direct,2015-03-27,,absent,2015-03-27,2015-03-27,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,3,2,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sn,dominant_main,1w,direct,2015-03-27,,absent,2015-03-27,2015-03-27,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,5,1,"{""declared_conflict"": 1, ""matched"": 4}","[""blocked""]","[""reference_metadata=gap"", ""checksum_failure""]",B2-04A-residual-triage
sn,dominant_main,30m,derived_from_1m,2015-03-27,,absent,2020-01-02,2015-03-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sn,dominant_main,5m,derived_from_1m,2015-03-27,,absent,2020-01-02,2015-03-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sn,dominant_main,60m,derived_from_1m,2015-03-27,,absent,2020-01-02,2015-03-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sp,dominant_main,15m,derived_from_1m,2018-11-27,,absent,2020-01-02,2018-11-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sp,dominant_main,1d,derived_from_1m,2018-11-27,,absent,2018-11-27,2018-11-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sp,dominant_main,1d,direct,2018-11-27,,absent,2018-11-27,2018-11-27,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sp,dominant_main,1m,direct,2018-11-27,,absent,2018-11-27,2018-11-27,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,3,2,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sp,dominant_main,1w,direct,2018-11-27,,absent,2018-11-30,2018-11-30,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,5,1,"{""declared_conflict"": 1, ""matched"": 4}","[""blocked""]","[""reference_metadata=gap"", ""checksum_failure""]",B2-04A-residual-triage
sp,dominant_main,30m,derived_from_1m,2018-11-27,,absent,2020-01-02,2018-11-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sp,dominant_main,5m,derived_from_1m,2018-11-27,,absent,2020-01-02,2018-11-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sp,dominant_main,60m,derived_from_1m,2018-11-27,,absent,2020-01-02,2018-11-27,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sr,dominant_main,15m,derived_from_1m,2006-01-06,,absent,2020-01-02,2010-01-04,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sr,dominant_main,1d,derived_from_1m,2006-01-06,,absent,2006-01-06,2010-01-04,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sr,dominant_main,1d,direct,2006-01-06,,absent,2006-01-06,2006-01-06,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sr,dominant_main,1m,direct,2006-01-06,,absent,2010-01-04,2010-01-04,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,3,2,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
sr,dominant_main,1w,direct,2006-01-06,,absent,2006-01-06,2006-01-06,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,5,1,"{""declared_conflict"": 1, ""matched"": 4}","[""blocked""]","[""reference_metadata=gap"", ""checksum_failure""]",B2-04A-residual-triage
sr,dominant_main,30m,derived_from_1m,2006-01-06,,absent,2020-01-02,2010-01-04,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sr,dominant_main,5m,derived_from_1m,2006-01-06,,absent,2020-01-02,2010-01-04,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
sr,dominant_main,60m,derived_from_1m,2006-01-06,,absent,2020-01-02,2010-01-04,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
ss,dominant_main,15m,derived_from_1m,2019-09-25,,absent,2020-01-02,2019-09-25,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
ss,dominant_main,1d,derived_from_1m,2019-09-25,,absent,2019-09-25,2019-09-25,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
ss,dominant_main,1d,direct,2019-09-25,,absent,2019-09-25,2019-09-25,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
ss,dominant_main,1m,direct,2019-09-25,,absent,2019-09-25,2019-09-25,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,3,2,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
ss,dominant_main,1w,direct,2019-09-25,,absent,2019-09-27,2019-09-27,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,5,1,"{""declared_conflict"": 1, ""matched"": 4}","[""blocked""]","[""reference_metadata=gap"", ""checksum_failure""]",B2-04A-residual-triage
ss,dominant_main,30m,derived_from_1m,2019-09-25,,absent,2020-01-02,2019-09-25,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
ss,dominant_main,5m,derived_from_1m,2019-09-25,,absent,2020-01-02,2019-09-25,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
ss,dominant_main,60m,derived_from_1m,2019-09-25,,absent,2020-01-02,2019-09-25,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
t,dominant_main,15m,derived_from_1m,2015-03-20,,absent,2020-01-02,2015-03-20,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
t,dominant_main,1d,derived_from_1m,2015-03-20,,absent,2015-03-20,2015-03-20,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
t,dominant_main,1d,direct,2015-03-20,,absent,2015-03-20,2015-03-20,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
t,dominant_main,1m,direct,2015-03-20,,absent,2015-03-20,2015-03-20,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,3,2,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
t,dominant_main,1w,direct,2015-03-20,,absent,2015-03-20,2015-03-20,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,5,1,"{""declared_conflict"": 1, ""matched"": 4}","[""blocked""]","[""reference_metadata=gap"", ""checksum_failure""]",B2-04A-residual-triage
t,dominant_main,30m,derived_from_1m,2015-03-20,,absent,2020-01-02,2015-03-20,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
t,dominant_main,5m,derived_from_1m,2015-03-20,,absent,2020-01-02,2015-03-20,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
t,dominant_main,60m,derived_from_1m,2015-03-20,,absent,2020-01-02,2015-03-20,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
ta,dominant_main,15m,derived_from_1m,2006-12-18,,absent,2020-01-02,2010-01-04,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
ta,dominant_main,1d,derived_from_1m,2006-12-18,,absent,2006-12-18,2010-01-04,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
ta,dominant_main,1d,direct,2006-12-18,,absent,2006-12-18,2006-12-18,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
ta,dominant_main,1m,direct,2006-12-18,,absent,2010-01-04,2010-01-04,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,3,2,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
ta,dominant_main,1w,direct,2006-12-18,,absent,2006-12-22,2006-12-22,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,5,1,"{""declared_conflict"": 1, ""matched"": 4}","[""blocked""]","[""reference_metadata=gap"", ""checksum_failure""]",B2-04A-residual-triage
ta,dominant_main,30m,derived_from_1m,2006-12-18,,absent,2020-01-02,2010-01-04,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
ta,dominant_main,5m,derived_from_1m,2006-12-18,,absent,2020-01-02,2010-01-04,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
ta,dominant_main,60m,derived_from_1m,2006-12-18,,absent,2020-01-02,2010-01-04,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
tf,dominant_main,15m,derived_from_1m,2013-09-06,,absent,2020-01-02,2013-09-06,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
tf,dominant_main,1d,derived_from_1m,2013-09-06,,absent,2013-09-06,2013-09-06,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
tf,dominant_main,1d,direct,2013-09-06,,absent,2013-09-06,2013-09-06,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,4,2,"{""matched"": 5}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
tf,dominant_main,1m,direct,2013-09-06,,absent,2013-09-06,2013-09-06,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,warning,gap,4,False,4,3,2,"{""matched"": 4}","[""blocked"", ""eligible_warning""]","[""quality=warning"", ""reference_metadata=gap""]",B2-04A-residual-triage
tf,dominant_main,1w,direct,2013-09-06,,absent,2013-09-06,2013-09-06,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,5,False,5,5,1,"{""declared_conflict"": 1, ""matched"": 4}","[""blocked""]","[""reference_metadata=gap"", ""checksum_failure""]",B2-04A-residual-triage
tf,dominant_main,30m,derived_from_1m,2013-09-06,,absent,2020-01-02,2013-09-06,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
tf,dominant_main,5m,derived_from_1m,2013-09-06,,absent,2020-01-02,2013-09-06,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
tf,dominant_main,60m,derived_from_1m,2013-09-06,,absent,2020-01-02,2013-09-06,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,partial,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""physical_coverage=partial"", ""reference_metadata=gap""]",B2-04A-residual-triage
tl,dominant_main,15m,derived_from_1m,2023-04-21,,absent,2023-04-21,2023-04-21,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
tl,dominant_main,1d,derived_from_1m,2023-04-21,,absent,2023-04-21,2023-04-21,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
tl,dominant_main,1d,direct,2023-04-21,,absent,2023-04-21,2023-04-21,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
tl,dominant_main,1m,direct,2023-04-21,,absent,2023-04-21,2023-04-21,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
tl,dominant_main,1w,direct,2023-04-21,,absent,2023-04-21,2023-04-21,2026-07-10,start_boundary_supported,physical_min_support_without_authoritative_provider_start,covered,registered,passed,gap,4,False,4,4,1,"{""matched"": 4}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
tl,dominant_main,30m,derived_from_1m,2023-04-21,,absent,2023-04-21,2023-04-21,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
tl,dominant_main,5m,derived_from_1m,2023-04-21,,absent,2023-04-21,2023-04-21,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
tl,dominant_main,60m,derived_from_1m,2023-04-21,,absent,2023-04-21,2023-04-21,2026-07-10,start_boundary_supported,inherited_from_1m_boundary,covered,registered,passed,gap,3,False,3,3,1,"{""matched"": 3}","[""blocked""]","[""reference_metadata=gap""]",B2-04A-residual-triage
